Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1666914086.7570968,0,85282,0,GPS1_Frame,42.339457499999995,-71.0905075,10.5,327788.73341576266,4689583.399213749,19.0,T
1666914088.5721538,0,85284,0,GPS1_Frame,42.339456166666665,-71.09050766666665,10.6,327788.71604555787,4689583.25149474,19.0,T
1666914090.3850427,0,85285,0,GPS1_Frame,42.339454499999995,-71.0905075,10.7,327788.7252257451,4689583.066086467,19.0,T
1666914092.200545,0,85286,0,GPS1_Frame,42.339452666666666,-71.09050699999999,10.8,327788.76141133,4689582.861496003,19.0,T
1666914094.0128117,0,85287,0,GPS1_Frame,42.339452666666666,-71.09050816666667,10.9,327788.6652999438,4689582.863858926,19.0,T
1666914095.824633,0,85288,0,GPS1_Frame,42.33946016666667,-71.09051166666667,10.9,327788.39744086773,4689583.703765905,19.0,T
1666914097.6395714,0,85289,0,GPS1_Frame,42.33947783333333,-71.09051966666667,10.9,327787.7866218382,4689585.681718418,19.0,T
1666914099.455513,0,85290,0,GPS1_Frame,42.33950166666667,-71.09052983333332,10.9,327787.0141459705,4689588.34882097,19.0,T
1666914101.2724545,0,85291,0,GPS1_Frame,42.339527333333336,-71.09053716666668,10.8,327786.4800889466,4689591.213762808,19.0,T
1666914103.0872352,0,85292,0,GPS1_Frame,42.339552000000005,-71.09054216666667,10.9,327786.13552486594,4689593.962936355,19.0,T
1666914104.9025962,0,85293,0,GPS1_Frame,42.33957266666666,-71.090544,10.5,327786.04091414897,4689596.261526454,19.0,T
1666914106.7190268,0,85294,0,GPS1_Frame,42.33958616666667,-71.09054316666668,10.5,327786.14642080304,4689597.7589114215,19.0,T
